,pubkey,alias,color_hex,open_channels,capacity,min_channel_size,address_1,address_2,hubness_rank,weighted_hubness_rank,hopness_rank,weighted_hopness_rank,betweenness_rank,weighted_betweenness_rank,website,twitter,nostr,youtube,facebook,linkedin,telegram,instagram,discord,medium,tiktok,github,bio,avatar,social_image,name,lnp_verified_user,lnp_updated_at,lnp_rank,lnp_rank_name,prime,pro,lnp_positive_ratings_received,lnp_negative_ratings_received,lnp_positive_ratings_given,lnp_negative_ratings_given,lnp_badges
1672,0248268c30e5303777e232fd45c27d9ff9d0e02cc92dd39f9d55c174e95ab10b23,VB_Node,#3399ff,1,250000,,4jeafwjbukkgn3cz5v7m3jzfzoxhnvxm2us6nyxajqh2sqrrtefn5myd.onion:9735,,10078,10078,10078,10078,10078,10078,,,,,,,,,,,,,,,,,False,2025-03-01T07:04:25.329Z,1,Aluminium,False,False,,,,,[]
1673,024838dd54569cf607d76572a2fad528d8bb9d923eea2ae24edf046702b7b6b718,LOKI,#f4ca42,15,72200000,,gvsjhfp7vqcimgxdqkkw3aryru2znqfreq5eupdy63rjxkdq47nwgoad.onion:9735,,630,752,366,5697,603,983,,,,,,,,,,,,,,,,,False,2025-03-01T15:09:03.724Z,7,Silver,False,False,,,,,[]
1674,02484126fd8c1765e9749247e61c0f47985cde2c8285f95fd288a80a3be6f668ca,,#000000,1,100000,,,,10473,10473,10473,10473,10473,10473,,,,,,,,,,,,,,,,,False,2024-10-22T14:47:36.729Z,1,Aluminium,False,False,,,,,[]
1675,024847aa9a514972d510c9bc76cbc46e4ad0175183d0c0c68837e48b88f039f2c5,Merchant Lightning Adoption (Tor,#024847,2,4000000,0.0,170.75.173.129:9735,lzxic6fyiuonbybjaqodlnbh5sgrivh23xoe3naa6hqxehhphqsf46id.onion:9735,3481,3415,2908,5505,5530,2855,,,,,,,,,,,,,,,,,True,2025-03-01T17:07:24.168Z,5,Titanium,False,False,0.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Verified', 'description': 'Node signed'}]"
1676,02484fe9f91170bb524f74dd8c2c8175c60d94cbc7f9891300c5863e9a417b2bef,ploutos,#68f442,1,70000,0.0,hltps2is2bsplpa2y7jxgi5yhbn2g6hpjuedwxvz73uzmody7i46svad.onion:9735,,8808,8808,8808,8808,8808,8808,,,,,,,,,,,,,,,,ploutos,False,2025-03-01T17:33:47.687Z,1,Aluminium,False,False,0.0,0.0,0.0,0.0,[]
1677,0248609a27ab0589a6e5d0f0e7a533c2b87733b5c191b1aabd33a051fe79d2d6ea,0248609a27ab0589a6e5,#3399ff,1,20000,,xyw7c26vyel3hcawbduzhvkwojthyhhidgbqxb23dnok7i3o76ftwzad.onion:9735,,8704,8704,8704,8704,8704,8704,,,,,,,,,,,,,,,,,False,2025-03-01T14:40:44.804Z,1,Aluminium,False,False,,,,,[]
1678,0248633c611b942c69237d7fcf9caac2a06ac3c38bfc3f09fd9a72cd0e7be329d6,KJB Start9 CL ,#0485be,2,250000,,t4frgsx6pjh2uwtyl5qjpqoqkvyyzg4ekw6krwkx5o7o5c2d4pmhezid.onion:9735,,6278,6331,6346,6060,5812,4230,,,,,,,,,,,,,,,,,False,2025-03-01T16:47:42.047Z,1,Aluminium,False,False,,,,,[]
1679,024863b3030035833907d3d7da47f6129153e050cc7a33e8e3ee43564c50f82976,024863b3030035833907,#3399ff,4,3300000,,lbogqh7ztgsbc4rrdklqwbixs27olnhk7yjjihrhlcjtehn3he35jead.onion:9735,,3861,4307,3660,5268,5455,2513,,,,,,,,,,,,,,,,,False,2024-07-16T10:06:14.966Z,0,,False,False,,,,,[]
1680,0248841dd4a94e902ede85285e67b5527afe5c46d6a3ff27955d63d18c70035757,OpenNode.com,#000000,4,675000000,,18.216.60.250:9735,,1248,286,3321,5913,5730,3850,,,,,,,,,,,,,,,,,False,2025-03-01T14:56:02.019Z,7,Silver,False,False,,,,,[]
1681,024888c4e16799832a49f3c358592d2407d4042ce83be591e0fe53261b8b00253a,024888c4e16799832a49,#3399ff,1,700000,,oej4uudfiwpk6bsegj6vayqexwrmo5xuld4uh77iu2nnw7an4a72quid.onion:9735,,9266,9266,9266,9266,9266,9266,,,,,,,,,,,,,,,,,False,2025-03-01T14:47:43.228Z,5,Titanium,False,False,,,,,[]
1682,0248abf232ebf0425dc21653f804cb0f1cd48f950ab70705dcd7a995b9bc9e3ed4,0248abf232ebf0425dc2,#3399ff,1,500000,,2gtf2sdj3rhgisgugw5knj4x7qr3yiogvzvdyhs36r6tfkkqq3naczad.onion:9735,,9111,9111,9111,9111,9111,9111,,,,,,,,,,,,,,,,,False,2025-03-01T14:36:11.908Z,5,Titanium,False,False,,,,,[]
1683,0248ad57bf3b0b256dd722992b44080533e10090a160c7d54421098a994c3fc9e9,0248ad57bf3b0b256dd7,#3399ff,11,20700445,,bnnfvlhqrj53ikscdio4tkudmrcdefvsj5vkaautigjfl2fqtqukm7qd.onion:9735,,2450,2110,2893,3676,1339,4648,,,,,,,,,,,,,,,,,False,2025-03-01T17:23:48.592Z,6,Tungsten,False,False,,,,,[]
1684,0248b761aaa5925eee1cc2dd117ff5f74296ba4f4b5267405b12ef819a9a23503b,yellowEyes🍃🐾,#e6b800,1,30933,,45.9.61.247:9735,,11376,11376,11376,11376,11376,11376,,,,,,,,,,,,,,,,,False,2024-08-01T01:16:52.748Z,0,,False,False,,,,,[]
1685,0248bf26cf3a63ab8870f34dc0ec9e6c8c6288cdba96ba3f026f34ec0f13ac4055,node206.va1.mempool.space,#0248bf,1,54600,,103.99.168.206:9735,[2401:b140:4::92:206]:9735,10007,10007,10007,10007,10007,10007,,,,,,,,,,,,,,,,,False,2025-03-01T16:17:04.708Z,3,Copper,False,False,,,,,[]
1686,0248d273fcbd5fe2370f2eeb6a48c2db16c864bfe1051ca78e2da7624d1747c039,Betelgeuse,#014421,3,4117438,0.0,g4dmacfrq4qwq4pi4x5jokymeab3jmnjmbaz6cs6ugtqvguk6rguzgid.onion:9735,,4596,3973,4758,6047,3643,2652,,,,,,,,,,,,,,,,Betelgeuse,True,2024-10-05T18:15:07.624Z,2,Iron,False,False,2.0,0.0,2.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1687,0248d4f63760360a6c87c59ce3eb446258986b2efbe23ee9164c50fe000a4636f3,Ellnd,#b67c7b,9,61970000,,zgejfwgnymxv5sq5bucs5hxxsbevxf64ucbvk6tmhjnnlcjzbmklurqd.onion:9735,,1025,965,2007,6038,5802,4179,,,,,,,,,,,,,,,,,False,2025-03-02T05:22:31.007Z,6,Tungsten,False,False,,,,,[]
1688,0249045faa146fc5a8a21a6863546df58557fd13b3eb5bfe7718b994159a945a0e,Top Secret,#0cedde,1,100000,,fs2tdrgudfwhjfmwekof22qrsseat4krbv2h7qzt4znpptgxm3oyjbyd.onion:9735,,10381,10381,10381,10381,10381,10381,,,,,,,,,,,,,,,,,False,2024-08-17T23:05:25.904Z,0,,False,False,,,,,[]
1689,02491e5a8d534bf5bd0dfd3688d5a2c18cc85b36ede0c9612168aef9e72febc26b,lnwAsanee,#ff9900,2,6000000,0.0,172.188.122.161:22202,vifwaj7iywu7bnmdg3bfgvegzmuapqk55yqvegftmow3cz62m2gdmoqd.onion:9735,5884,4819,5872,6165,5860,4412,,,,,,,,,,,,,,,,InwAsanee ขยี้พสุธา,True,2025-02-20T16:21:11.853Z,0,,False,False,5.0,0.0,9.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1690,02491fdffd8ea6b8fe1faf28d73d69ea583a1ed8645f51c990f76fa36d8c6bdffc,nodl-s200,#000000,1,360000,,194.187.224.132:9735,,5569,5433,4915,4095,127,196,,,,,,,,,,,,,,,,,False,2024-11-20T14:50:42.793Z,2,Iron,False,False,,,,,[]
1691,024932a9d1956003233bbf7d8f2a838eb1097c403ef59b74d1175ece05aa5d38f0,024932a9d1956003233b,#3399ff,2,1569616,,,,4310,3783,4637,3751,3923,4143,,,,,,,,,,,,,,,,,False,2025-03-01T14:59:48.787Z,4,Mercury,False,False,,,,,[]
1692,0249398b6fa37c05297e6045106d06b83bebbf5cd48d4cc0c4473d9880b3c925a2,my-trust-in-you-is-broken,#ff5000,2,8560566,,jo3bonfkwc6zzft3liwq76ytgimowjuou3hsmaujiyw7e7h5cs4kkvid.onion:9735,,3430,3062,4531,4706,5799,4164,,,,,,,,,,,,,,,,,False,2025-03-01T05:17:27.270Z,4,Mercury,False,False,,,,,[]
1693,0249403f62becf33ad491ef88be42e5beb26892ea57312c7b31ddcd2c9a2f83dad,Ron Miel,#e5a50a,23,45539997,1000000.0,pgfjbpfechj3ghd2lqn44phjzjiseafz4ytvhl2wiacdt4asbtef3rad.onion:9735,,3213,3619,4053,3588,2803,1220,,,npub1t6npwxspxpzh5vtkhk9eadlk7w7jua6p92307ex5g6fstgpqytrqk8w665,,,,,,,,,,allegedly knowingly facilitating small-scale money laundering by operating an unlicensed money transmitting service since 700653,https://d48ttl5m5edbw.cloudfront.net/r6imhqpt2hdzx6k9iblsm4sumk7e,https://d48ttl5m5edbw.cloudfront.net/418t88myfc9omj7gwyc3a5g1q3rc,Ron Miel,True,2025-03-01T14:38:09.253Z,5,Titanium,True,False,24.0,0.0,32.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
1694,0249441d38c6c9c64ac5e33b81498dbdde6573e6a5042926c8dbcec08b424f615b,ESN-Lightning,#3399ff,1,1000000,0.0,ozvd6zj3mugdod2oafl7hhdugvpcn4uvb3k47guykhe4apv4wtcbunad.onion:9735,,10585,10585,10585,10585,10585,10585,,,,,,,,,,,,,Node out of order. Sorry dear peers... Might be back early next year with new hardware.,,,ESN-Lightning,True,2024-11-23T16:11:06.985Z,0,,False,False,5.0,0.0,4.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1695,0249454059bf9a9e01c8507064cd5da39d4a547652193aa406e56407a7b1ee67a9,0249454059bf9a9e01c8,#3399ff,1,1500000,,3rxhlhdmqdpxyeftlmuxlgcr77bdshrf7kokrm42whvepbmrp3olsyyd.onion:9735,v3ja4ascvia5gpehvhlrbwcbzyknymaxqhp37gbf54cukupszrmfuyad.onion:9735,1730,1832,4590,5687,5618,3269,,,,,,,,,,,,,,,,,False,2025-03-01T16:10:34.351Z,6,Tungsten,False,False,,,,,[]
1696,024947bedd41d837770374258c0079e7768e5e48582b288f4c91590ce6850a68b0,nodl-24c94c11291fe146d630d5b3,#000000,1,100000,,85.208.69.13:4005,,8828,8828,8828,8828,8828,8828,,,,,,,,,,,,,,,,,False,2024-10-30T20:44:46.200Z,0,,False,False,,,,,[]
1697,024958d7af15bb9f04aa6d74eae9fce04e94c9db7505ee3cea5069d22bd373ceb5,024958d7af15bb9f04aa,#3399ff,2,200000,,6p6ylbi3oubjti2cpnhfdia6yiw7afjydcrkenkwaiajlhfbzwtwsaad.onion:9735,,4785,5520,4608,3373,2974,5380,,,,,,,,,,,,,,,,,False,2025-03-01T16:40:41.595Z,3,Copper,False,False,,,,,[]
1698,024963d3b9d4041e98a6727032ddf8d9d39c18dae80c4f273e52468b450fe64169,Musikantnstadl,#3399ff,1,20000,,pr4vi7twaey3qkp5irzs6ewmpwcd7lzmrhh5jlp3boczhqhrrlifevad.onion:9735,,12812,12812,12812,12812,12812,12812,,,,,,,,,,,,,,,,,False,2025-03-01T17:04:56.666Z,2,Iron,False,False,,,,,[]
1699,0249752f6876176f74f312858e831cdb26036ed57b41f1f31d82953429e1b3644a,d116a7992bc1,#3399ff,1,100000,,52.90.40.35:9735,,12667,12667,12667,12667,12667,12667,,,,,,,,,,,,,,,,,False,2025-03-01T16:54:04.398Z,2,Iron,False,False,,,,,[]
1700,024986bfb5f3811fdc150a75e1481dcde0c104420cf8ad0855091d6892bbbd2796,NCC-638,#e933ff,6,7032678,,itmrfsduyfhe3innsnaiptamkoppn2ril24tvr7q7xkbn6oklt5tw3ad.onion:9735,,5268,5321,4754,3977,951,1249,,,,,,,,,,,,,,,,,False,2025-03-01T17:24:04.647Z,3,Copper,False,False,,,,,[]
1701,0249877c126f343a3972dc7ce88a6992dbf725aa75f0e83f49d96e5371f36268c2,KxN,#68f442,0,0,,riih6ktjlwywsmbq32vvnxbjlbxx3t6o3kwftgiqx5fyxaxi35pvqyid.onion:9735,,10922,10922,10922,10922,10922,10922,,,,,,,,,,,,,,,,,False,2024-07-20T11:01:25.100Z,0,,False,False,,,,,[]
1702,0249958f16bdcb85d1610feb7620680862b18ab873b41a2388a1eb3237f3d9d22d,8216f2a48b-sphinx,#7986cb,1,70000,,,,13643,13643,13643,13643,13643,13643,,,,,,,,,,,,,,,,,False,2024-10-22T15:13:27.679Z,1,Aluminium,False,False,,,,,[]
1703,0249a3b7778f96b0ca441268bc4a29ce6e3c53044da913605253076614fb45590e,0249a3b7778f96b0ca44,#3399ff,1,500000,,nle24m57ozw6aprxdtt5wkkcbqjagstvqivt5znmxolpcd5iwoptxnid.onion:9735,,9167,9167,9167,9167,9167,9167,,,,,,,,,,,,,,,,,False,2025-03-01T14:45:48.848Z,5,Titanium,False,False,,,,,[]
1704,0249ab25ebc69a4f71d1c3019c5c653e8b2a84ad3916c899139fb3e7825858b3e1,RoutingAnarchist,#ff9900,0,0,0.0,wgm37ugsrio7xsk35uf4v6hpgpi5a4dds6plxddec74hl2tbkxuetiyd.onion:9735,,1153,407,2837,5693,1400,1305,,,,,,,,,,,,,,,,LowFeeRoutingAnarchist,True,2024-11-11T05:53:28.581Z,0,,True,False,24.0,0.0,24.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1705,0249bbf3184c1d4544b043554ebe3a80afcc5148ce7249dcd9fb654dbf8d3d0c8f,0249bbf3184c1d4544b0,#3399ff,1,3100000,0.0,,,10658,10658,10658,10658,10658,10658,,,,,,,,,,,,,,,,Libertarians,True,2024-09-20T06:42:38.969Z,6,Tungsten,True,False,23.0,0.0,23.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1706,0249d291a27bf4836b0341611bc0ffa90a0a0d5b2d23b19f09d3545b258a2c1698,0249d291a27bf4836b03,#3399ff,1,1102646,,puaejbc3vgcxmmblqoglbbixuiwg7cqqojjuiynir3irk4ohhs2gy3ad.onion:9735,,9780,9780,9780,9780,9780,9780,,,,,,,,,,,,,,,,,False,2025-03-01T14:01:30.658Z,4,Mercury,False,False,,,,,[]
1707,0249ead72f339e11c2c758a4e79fbbae00b9cb46b61c23400714ef454753b0cc7e,0249ead72f339e11c2c7,#7ad6f6,1,1000000,0.0,xilkz3qrtpxylcu5dksu6rg67py6h3ooqvvkea3g34hr6qhl5q6wijqd.onion:9735,,10249,10249,10249,10249,10249,10249,,,,,,,,,,,,,,,,Ganzosupremo,True,2024-10-26T15:33:39.994Z,0,,False,False,5.0,0.0,4.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}]"
1708,0249ed1e5e83195c3c77c42e942ed2246f6f140ce569be8d6c13bfc481ee35341d,0249ed1e5e83195c3c77,#3399ff,1,4640000,,ijbb6xvwozkbth5ltuexytaz24kqad3slonsvmsfn4rasturpyibj3qd.onion:9735,,10739,10739,10739,10739,10739,10739,,,,,,,,,,,,,,,,,False,2025-03-01T14:56:55.197Z,6,Tungsten,False,False,,,,,[]
1709,0249fe70a49cd5c6d6e28697794af388df0422f9f66088427e7e066b776f84088c,0249fe70a49cd5c6d6e2,#3399ff,1,49255,,,,11611,11611,11611,11611,11611,11611,,,,,,,,,,,,,,,,,False,2025-03-01T15:49:41.039Z,2,Iron,False,False,,,,,[]
1710,024a15f2dcc57002b8320c93ce8088f877a4dd5e5f98d98b025c1c20756abc55b6,024a15f2dcc57002b832,#3399ff,4,12902676,,ote6rsqipkvjm23altgqt7nr2rq6vcm6efkprosmiobzple3i22qqhyd.onion:9735,,4912,3578,5058,5623,3403,3125,,,,,,,,,,,,,,,,,False,2025-03-01T21:10:28.639Z,4,Mercury,False,False,,,,,[]
1711,024a1cd1c602f0456979cb38f3d24333f269a358e907153c2e768714f18ae133e5,nodl-cc8184a44572f665ece4428b,#000000,1,100000,,85.208.69.12:4013,,13242,13242,13242,13242,13242,13242,,,,,,,,,,,,,,,,,False,2024-10-30T23:05:00.142Z,0,,False,False,,,,,[]
1712,024a300eabe0a72628af344a9112405a0dab3a07de31086ec81933f6915a45f760,HostMania.eu,#024a30,1,1000000,,130.61.217.230:9735,mrgsmdoo3ciefbmdhr5eigzifusy2kx4jf7iznxhqkovyshs5j55v3id.onion:9735,11474,11474,11474,11474,11474,11474,,,,,,,,,,,,,,,,,False,2024-09-09T11:34:44.255Z,0,,False,False,,,,,[]
1713,024a312c56d15b08731a49651d56333bc169603844edd6badbdd388871193d6e50,,#000000,0,0,,,,11105,11105,11105,11105,11105,11105,,,,,,,,,,,,,,,,,False,2025-03-01T16:25:50.519Z,0,,False,False,,,,,[]
1714,024a33df42c95f5019ba561bce55c6eb1880cbe3e735d869524a90a893edf81735,024a33df42c95f5019ba,#3399ff,3,3535000,,fa34kdt2k4gpwad6brq7tlyqsjh3tkr4bixd2xlj33fdx2mi2q4aatqd.onion:9735,,2818,2551,2314,5746,3171,3407,,,,,,,,,,,,,,,,,False,2025-03-02T08:15:40.106Z,6,Tungsten,False,False,,,,,[]
1715,024a381d0ae3bdebd48825c792cab89f8ac41207312048cd44c313f864cd17079d,Bitcoin-Victoria-Falls,#ff5000,5,24550000,0.0,b3ljlxzgi6pb3nw2c3p4547jecvuzx6tptffwi2r4tbokjk52mqcbnqd.onion:9735,,3641,2752,4752,5974,1837,1024,,,,,,,,,,,,,,,,Bitcoin-Victoria-Falls,True,2025-03-01T05:12:21.221Z,5,Titanium,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Verified', 'description': 'Node signed'}]"
1716,024a4aad26583790132c0b5a45885e9441f8a5ebcc3aa73ecf365c037154d9980c,LightningSats,#cc9900,14,76455680,4200000.0,hicjlwptg7qly2wnoqpmbg7k6mpy3wbq2zluxh6yf3npzrvns675rlid.onion:9735,,540,731,2102,5036,3343,1612,,,,,,,,,,,,,,,,LightningSats,True,2025-03-01T21:00:37.056Z,8,Gold,False,False,3.0,0.0,2.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Gold', 'description': 'Node Rank 8'}]"
1717,024a50674e751119b17273c8ce1bb61a2def16825cec9b6355da533027821bb8ff,024a50674e751119b172,#3399ff,2,3000000,0.0,se5v7czrpzot5g3othwl6gewguaiqtfs3ass43rqzwsfig7z7uncdnad.onion:9735,,5164,4723,5351,3712,5867,4567,https://filanysz.nl,https://x.com/@reglobe_inc,,,,,,,,,,,,,,024a50674e751119b172,True,2025-03-01T14:52:33.281Z,3,Copper,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
1718,024a5329f9663a5bca7893a176d585877b2ed9969052f5c1444b1d2ad82239e49f,024a5329f9663a5bca78,#3399ff,3,65409863,0.0,170.75.173.96:9735,5v4s66e7wwiqj5ss2xjsogk2l3dn3fhnh6uukkyvno5jsavkdiqc4kad.onion:9735,837,299,1251,5750,4353,3411,,,,,,,,,,,,,,,,Breizh Bitcoin,True,2025-03-02T10:35:38.906Z,7,Silver,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
1719,024a577b9cbb0471fe6e01174d5c441fadebb40b713968da9346e7ff05d2edad4c,clvkmedia,#024a57,12,8208742,,170.75.173.141:9735,4s3jvugc4vhbmgxocu7rimamvtanfdgzb7n5inmvsxpiaturpovi5rid.onion:9735,4215,4313,4425,5781,1079,731,,,,,,,,,,,,,,,,,False,2025-03-01T16:38:34.149Z,3,Copper,False,False,,,,,[]
1720,024a65932bdad1c4ef070289a6dd9f71b315e61d871b38c79339d0cc3d26e100e1,BambergCityNode5,#cd6d5f,5,4200000,0.0,tfsmtkznl6spgnm5j3xxa6wmawvmi4ipgbvuazdngy6xqbigqdiojpid.onion:9735,,2174,2480,1978,3782,2498,1979,,,,,,,,,,,,,,,,BambergCityNode5,True,2025-03-02T04:26:13.774Z,6,Tungsten,False,False,5.0,0.0,5.0,1.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Generous', 'description': 'Donated to LN+'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'OG', 'description': 'Early registrant'}]"
1721,024a7699dd6d5159a1893050ef9f21d2f5ff6902f1e470c94ca282b6182b990ef1,T4b4j4r4ORG,#0e9e17,11,82410429,0.0,oruqvgm6iaajssvkdzviuexfxudikpv5xosuwox5t34xvz46jfiv3gqd.onion:9735,oruqvgm6iaajssvkdzviuexfxudikpv5xosuwox5t34xvz46jfiv3gqd.onion:9735,587,657,1009,5756,1775,1282,https://,https://x.com/@,,,,,,,,,,,Roteando para um mundo melhor!,https://d48ttl5m5edbw.cloudfront.net/00nlo4fji7petoover5uau910zxp,https://d48ttl5m5edbw.cloudfront.net/1kwo4qs366ohs8j5zii3nr3j5xdp,T4b4j4r4ORG,True,2025-01-21T16:16:27.057Z,6,Tungsten,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
1722,024a7d1b948561731f860b1bee9c91cef070615854066667c865099a019e650313,024a7d1b948561731f86,#3399ff,1,300000,,bmyjvctip6ddlqui5kr2epp5plo5wmtrpw675dtutuzfmbwbjaesvpyd.onion:9735,,10411,10411,10411,10411,10411,10411,,,,,,,,,,,,,,,,,False,2025-03-01T15:07:08.300Z,2,Iron,False,False,,,,,[]
1723,024a7f9cfaa7d9d00b5a4a70d756a91d68287012074e914de3fbd49ffd03fd0b44,FlashGordancom,#68f442,1,113926,,ojuqzspwuxisnuqk36rvnlwdzzwlh7ldbxf3z7c5tsjaaedesj6h2yyd.onion:9735,,5495,5854,5286,4313,3364,2157,,,,,,,,,,,,,,,,,False,2025-03-01T16:21:07.547Z,2,Iron,False,False,,,,,[]
1724,024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,node01.fulmo.org,#f2f3f4,68,297957006,,84.16.229.1:9735,zpwrkmolka4s5vugyi5t624awgp6wapmes2ro56swylxvca5o4r5nfad.onion:9735,405,476,380,3475,80,130,,,,,,,,,,,,,,,,,False,2025-03-02T09:08:31.297Z,7,Silver,False,False,,,,,[]
1725,024a94efac7990e56082c51630bb408e275524565c20f4345b0771dc644ac31b9f,ochra ...🦉,#ffa938,39,240318105,3000000.0,kv56an66lnugbow7my5sfpa5wfgf6myto5yguumkdiz5uqxm6tuk27id.onion:9735,,221,365,97,3230,835,3546,,,,,,,,,,,,,"If you consider opening a channel with me, you may want to know in advance how I manage my node.

My setup is LND on a decent HW with UPS aiming at security, reliability and availability.
I use LNDg for manual monitoring and tweaking and I avoid automations wherever possible.

ZBF always! FeeRate will be as low as 1ppm when the liquidity is on my side and will be increased @1000ppm or higher when the liquidity is on the other side. The objective is to find the sweet spot where liquidity flows and at the same time to minimise the number of failed HTLCs.

Considering the effectiveness of this Fee policy I have reduced the rebalancing attempts but I will still consider doing so when liquidity is on the other side and my peer has low enough fees for the rebalance to make sense.

On my LN journey, Force Closures have been the biggest challenge. It seems that Circuit Breaker has solved the problem…fingers crossed!",https://d48ttl5m5edbw.cloudfront.net/2g1gydtf2j2af2p5fc74r0vwermd,https://d48ttl5m5edbw.cloudfront.net/f8odf2fy63om39bzqqmon7qrgcrr,ochra ...🦉,True,2025-03-02T11:52:59.534Z,8,Gold,True,False,19.0,0.0,24.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Scholar', 'description': 'Taking lessons'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Gold', 'description': 'Node Rank 8'}]"
1726,024aaf14d4369f0e9f20adc27e8f7dfb75414bba13167bf4506faa743e1f2d4086,mynodebtc.com [MyNode],#68f442,1,20000,,lxhkkl26ieiddes45rllilsnbvputqaeuyejybbpo4jugrp4tvgbngyd.onion:9735,,17051,17051,17051,17051,17051,17051,,,,,,,,,,,,,,,,,False,2024-07-24T12:18:34.064Z,0,,False,False,,,,,[]
1727,024abb55f6b2c8c99e052cddc2ac3560596a7386ec44e33269108f1b7ead7da6ee,024abb55f6b2c8c99e05,#3399ff,5,18300000,,dazs7zfdks65qvbgdqxrb52ggtagy7myujpb4ddfwyx3kjwjulma5dad.onion:9735,,949,871,2975,6074,4351,4274,,,,,,,,,,,,,,,,,False,2025-03-02T04:16:14.455Z,7,Silver,False,False,,,,,[]
1728,024abc0c65a872b7aa399c61e3b368c1c89aa9d7c58e4e7972c2aa00a1049a11ae,Lebowski,#68f442,2,3500000,0.0,x7xkgqiwhizvwsgqbruql5z4lqj4qurz7ixxlblkujvbm7yutj5yboid.onion:9735,,4084,3511,4779,4527,5668,3544,,,,,,,,,,,,,,,,LEBOWSKY_NODE,True,2025-03-01T14:00:07.408Z,4,Mercury,False,False,1.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
1729,024ad115ba27cf24f9bede658b9041000dfcbff2968156e884902482f625e8adb7,rs-lightning-node,#3399ff,7,42000000,0.0,zrm6gb2sapuu55ypfvxyemuvzugt6csdun6zkl7wjicajf4qx5nhujid.onion:9735,,504,447,289,3285,311,219,,,,,,,,,,,,,,,,robsteward,True,2025-03-02T06:33:05.364Z,7,Silver,False,False,7.0,0.0,7.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Inquisitive', 'description': 'Asked a question'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
